Date       ,Adj Close   ,Close       ,High        ,Low         ,Open        ,Volume   ,SP_Ajclose  ,SP_close    ,SP_high     ,SP_low      ,SP_open     ,SP_volume  ,DJ_Ajclose  ,DJ_close    ,DJ_high     ,DJ_low      ,DJ_Open     ,DJ_volume  ,EG_Ajclose  ,EG_Close    ,EG_high     ,EG_Low      ,EG_open     ,EG_volume ,EU_Price ,EU_high     ,EU_low      ,EU_Trend ,EU_open     ,OF_Price ,OF_Trend ,OF_High      ,OF_Low       ,OF_Open     ,OF_Volume ,SF_Trend ,SF_Price ,SF_High      ,SF_Low       ,SF_Open      ,SF_Volume ,USB_Price   ,USB_Trend ,USB_High ,USB_Low     ,USB_Open    ,PLT_Price ,PLT_High     ,PLT_Low      ,PLT_Open     ,PLT_Trend ,PLD_Trend ,PLD_Price ,PLD_High     ,PLD_Low      ,PLD_Open     ,RHO_PRICE ,USDI_Price ,USDI_Trend ,USDI_High ,USDI_Low ,USDI_Open ,USDI_Volume ,GDX_Adj Close ,GDX_Close   ,GDX_High    ,GDX_Low     ,GDX_Open    ,GDX_Volume ,USO_Adj Close ,USO_Close    ,USO_High     ,USO_Low      ,USO_Open     ,USO_Volume
2023-06-22 ,177.7100067 ,177.7100067 ,178.9900055 ,177.6300049 ,178.3600006 , 7945000 ,4381.890137 ,4381.890137 ,4382.25     ,4351.819824 ,4355.399902 ,3511000000 ,33946.71094 ,33946.71094 ,34003.55859 ,33835.39063 ,33900.46875 , 275600000 ,345.14505   ,353.4299927 ,354.6000061 ,350.2799988 ,353.6199951 ,   245400 ,Nan      ,2.579999924 ,2.410000086 ,Nan      ,2.569999933 ,Nan      ,Nan      , 72.65000153 ,68.93000031  ,72.43000031 ,   421348 ,Nan      ,Nan      , 59.11999893 , 58.04999924 , 59.0        ,   476200 ,29.87582397 ,Nan       ,Nan      ,32.13999939 ,33.45000076 ,Nan       , 934.5999756 , 934.5999756 , 934.5999756 ,Nan       ,Nan       ,Nan       ,121.1800003  ,117.6600037  ,120.8700027  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.36777115 ,29.85000038 ,29.92000008 ,29.53000069 ,29.60000038 ,  18070900 ,  62.52000046 , 62.52000046 , 63.65000153 , 62.13999939 , 63.15000153 ,   3875200
2023-06-23 ,178.1999969 ,178.1999969 ,179.9499969 ,178.0899963 ,179.6000061 , 5416800 ,4348.330078 ,4348.330078 ,4366.549805 ,4341.339844 ,4354.169922 ,6053620000 ,33727.42969 ,33727.42969 ,33835.66016 ,33646.48828 ,33835.66016 , 379800000 ,337.5571899 ,345.6600037 ,353.2999878 ,343.6799927 ,351.8900146 ,   518100 ,Nan      ,2.49000001  ,2.329999924 ,Nan      ,2.460000038 ,Nan      ,Nan      , 69.65000153 ,67.34999847  ,69.52999878 ,   322475 ,Nan      ,Nan      , 57.65999985 , 56.97000122 , 57.41999817 ,   847400 ,29.55138969 ,Nan       ,Nan      ,31.82999992 ,31.98999977 ,Nan       , 931.7999878 , 931.7999878 , 931.7999878 ,Nan       ,Nan       ,Nan       ,120.3000031  ,116.7699966  ,118.4400024  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.30874062 ,29.79000092 ,30.34000015 ,29.70000076 ,30.12999916 ,  15039400 ,  62.41999817 , 62.41999817 , 62.49000168 , 60.97000122 , 61.04000092 ,   2403000
2023-06-26 ,178.5099945 ,178.5099945 ,179.0800018 ,178.4199982 ,179.0500031 , 3222100 ,4328.819824 ,4328.819824 ,4362.060059 ,4328.080078 ,4344.839844 ,3415030000 ,33714.71094 ,33714.71094 ,33819.48828 ,33610.32031 ,33730.78906 , 265330000 ,332.0005798 ,339.9700012 ,347.7000122 ,338.4700012 ,346.8999939 ,   532500 ,Nan      ,2.470000029 ,2.230000019 ,Nan      ,2.359999895 ,Nan      ,Nan      , 70.11000061 ,68.70999908  ,69.83999634 ,   280116 ,Nan      ,Nan      , 58.02000046 , 57.13000107 , 57.13000107 ,   381500 ,29.95925331 ,Nan       ,Nan      ,31.87000084 ,31.87000084 ,Nan       , 936.7000122 , 936.7000122 , 936.7000122 ,Nan       ,Nan       ,Nan       ,119.1399994  ,116.6800003  ,116.6900024  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.58421707 ,30.06999969 ,30.29999924 ,29.64999962 ,29.90999985 ,  14255700 ,  62.72999954 , 62.72999954 , 63.13999939 , 62.08000183 , 62.15000153 ,   2084500
2023-06-27 ,177.6900024 ,177.6900024 ,179.2899933 ,177.4299927 ,179.0700073 , 5036900 ,4378.410156 ,4378.410156 ,4384.419922 ,4335.0      ,4337.359863 ,3573500000 ,33926.73828 ,33926.73828 ,33975.64844 ,33730.39063 ,33739.03125 , 293210000 ,329.9790955 ,337.8999939 ,342.5       ,335.4299927 ,340.3900146 ,   315700 ,Nan      ,2.309999943 ,2.200000048 ,Nan      ,2.25        ,Nan      ,Nan      , 70.15000153 ,67.5         ,69.48999786 ,   384752 ,Nan      ,Nan      , 58.54000092 , 57.09999847 , 57.43000031 ,   516000 ,30.17245293 ,Nan       ,Nan      ,31.84000015 ,32.29000092 ,Nan       , 936.5999756 , 936.5999756 , 936.5999756 ,Nan       ,Nan       ,Nan       ,121.5999985  ,119.0500031  ,119.7300034  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.17100143 ,29.64999962 ,30.18000031 ,29.37000084 ,30.12000084 ,  23419500 ,  61.29999924 , 61.29999924 , 62.63000107 , 61.09999847 , 62.33000183 ,   2610100
2023-06-28 ,177.2799988 ,177.2799988 ,177.6900024 ,176.6999969 ,177.2299957 , 5866700 ,4376.859863 ,4376.859863 ,4390.350098 ,4360.220215 ,4367.47998  ,3739330000 ,33852.66016 ,33852.66016 ,33903.76172 ,33755.92188 ,33881.37891 , 268050000 ,325.0670166 ,332.8699951 ,337.1900024 ,331.0799866 ,337.1900024 ,   469300 ,Nan      ,2.400000095 ,2.25999999  ,Nan      ,2.299999952 ,Nan      ,Nan      , 69.73000336 ,67.05000305  ,68.01000214 ,   368295 ,Nan      ,Nan      , 58.36000061 , 57.88000107 , 58.00999832 ,   792700 ,29.95925331 ,Nan       ,Nan      ,31.95000076 ,32.56999969 ,Nan       , 923.4000244 , 923.4000244 , 923.4000244 ,Nan       ,Nan       ,Nan       ,121.0599976  ,118.9800034  ,120.6900024  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  28.74794769 ,29.21999931 ,29.57999992 ,29.17000008 ,29.40999985 ,  25956600 ,  62.52000046 , 62.52000046 , 62.93999863 , 60.86999893 , 61.47000122 ,   2461500
2023-06-29 ,177.0899963 ,177.0899963 ,177.6300049 ,175.7899933 ,175.8300018 , 6862500 ,4396.439941 ,4396.439941 ,4398.390137 ,4371.970215 ,4374.939941 ,3696660000 ,34122.42188 ,34122.42188 ,34147.67969 ,33828.62891 ,33854.57031 , 279940000 ,331.6978149 ,339.6600037 ,341.0       ,332.9200134 ,334.2999878 ,   475600 ,Nan      ,2.400000095 ,2.269999981 ,Nan      ,2.380000114 ,Nan      ,Nan      , 70.59999847 ,68.93000031  ,69.25       ,   292865 ,Nan      ,Nan      , 59.86999893 , 58.54999924 , 58.54999924 ,   713200 ,30.8249073  ,Nan       ,Nan      ,32.02999878 ,32.18000031 ,Nan       , 919.7000122 , 887.2999878 , 910.9000244 ,Nan       ,Nan       ,Nan       ,121.8300018  ,119.7699966  ,120.2399979  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.14148712 ,29.62000084 ,29.62000084 ,28.76000023 ,28.89999962 ,  17501700 ,  62.95999908 , 62.95999908 , 63.63999939 , 62.25       , 62.75       ,   1992200
2023-06-30 ,178.2700043 ,178.2700043 ,178.5299988 ,177.3200073 ,177.6900024 , 6420600 ,4450.379883 ,4450.379883 ,4458.47998  ,4422.439941 ,4422.439941 ,3923450000 ,34407.60156 ,34407.60156 ,34467.35156 ,34269.92188 ,34269.92188 , 351060000 ,333.8462524 ,341.8599854 ,344.0799866 ,339.0599976 ,341.0499878 ,   549200 ,Nan      ,2.420000076 ,2.339999914 ,Nan      ,2.380000114 ,Nan      ,Nan      , 71.04000092 ,69.52999878  ,69.81999969 ,   299873 ,Nan      ,Nan      , 60.29999924 , 59.65000153 , 60.08000183 ,   819400 ,31.08837128 ,Nan       ,Nan      ,32.84999847 ,33.20999908 ,Nan       , 904.5       , 884.0       , 899.2000122 ,Nan       ,Nan       ,Nan       ,122.8799973  ,119.9100037  ,122.5500031  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.6235714  ,30.11000061 ,30.12999916 ,29.5        ,29.71999931 ,  20728900 ,  63.54999924 , 63.54999924 , 63.97000122 , 63.15000153 , 63.34999847 ,   3132800
2023-07-03 ,178.4700012 ,178.4700012 ,179.3399963 ,178.4600067 ,178.6100006 , 4085700 ,4455.589844 ,4455.589844 ,4456.459961 ,4442.290039 ,4450.47998  ,2034280000 ,34418.46875 ,34418.46875 ,34465.60156 ,34286.53906 ,34369.78125 , 157590000 ,333.8560181 ,341.8699951 ,343.2000122 ,335.1499939 ,340.6900024 ,   150200 ,Nan      ,2.460000038 ,2.359999895 ,Nan      ,2.380000114 ,Nan      ,Nan      , 71.76999664 ,69.69000244  ,70.44999695 ,   303479 ,Nan      ,Nan      , 60.79000092 , 59.5        , 59.65999985 ,   258100 ,31.59647942 ,Nan       ,Nan      ,33.13999939 ,33.15999985 ,Nan       , 911.0       , 900.0       , 900.0       ,Nan       ,Nan       ,Nan       ,124.7099991  ,121.5500031  ,121.6299973  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  30.19420242 ,30.69000053 ,30.77000046 ,30.17000008 ,30.25       ,  17734800 ,  63.38999939 , 63.38999939 , 64.11000061 , 63.11999893 , 63.81999969 ,   1220800
2023-07-05 ,177.8399963 ,177.8399963 ,179.4199982 ,177.8300018 ,179.4100037 , 5650600 ,4446.819824 ,4446.819824 ,4454.060059 ,4436.609863 ,4442.040039 ,3482620000 ,34288.64063 ,34288.64063 ,34376.10938 ,34226.98047 ,34344.71875 , 274570000 ,331.6685486 ,339.6300049 ,340.9400024 ,333.6499939 ,340.9400024 ,   284900 ,Nan      ,2.410000086 ,2.319999933 ,Nan      ,2.410000086 ,Nan      ,Nan      , 72.16999817 ,69.90000153  ,70.15000153 ,   456809 ,Nan      ,Nan      , 60.0        , 59.18000031 , 59.65999985 ,   473300 ,31.54942322 ,Nan       ,Nan      ,33.02000046 ,33.33000183 ,Nan       , 918.0999756 , 909.7999878 , 917.0999756 ,Nan       ,Nan       ,Nan       ,125.9400024  ,122.0999985  ,123.25       ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.34809494 ,29.82999992 ,30.77000046 ,29.80999947 ,30.72999954 ,  22271400 ,  64.62999725 , 64.62999725 , 64.84999847 , 63.90000153 , 64.66000366 ,   2965600
2023-07-06 ,177.3099976 ,177.3099976 ,177.8000031 ,176.6600037 ,177.5099945 , 5133000 ,4411.589844 ,4411.589844 ,4422.620117 ,4385.049805 ,4422.620117 ,3682020000 ,33922.26172 ,33922.26172 ,34171.39063 ,33771.46875 ,34171.39063 , 293840000 ,333.2798767 ,341.2799988 ,342.730011  ,338.9400024 ,338.9400024 ,   349700 ,Nan      ,2.359999895 ,2.190000057 ,Nan      ,2.339999914 ,Nan      ,Nan      , 72.33999634 ,70.22000122  ,71.80000305 ,   395381 ,Nan      ,Nan      , 58.90000153 , 58.08000183 , 58.59999847 ,   419600 ,31.04132652 ,Nan       ,Nan      ,32.04999924 ,33.0        ,Nan       , 904.5       , 899.0999756 , 899.0999756 ,Nan       ,Nan       ,Nan       ,123.1399994  ,119.8300018  ,121.6999969  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  28.60037231 ,29.06999969 ,29.65999985 ,28.90999985 ,29.63999939 ,  29161500 ,  64.44000244 , 64.44000244 , 64.55999756 , 63.11999893 , 64.33000183 ,   2372000
2023-07-07 ,178.6399994 ,178.6399994 ,179.6499939 ,178.3500061 ,178.3800049 , 5200300 ,4398.950195 ,4398.950195 ,4440.390137 ,4397.399902 ,4404.540039 ,3630480000 ,33734.87891 ,33734.87891 ,34036.37891 ,33716.75    ,33837.07031 , 272730000 ,343.0454407 ,351.2799988 ,355.2600098 ,344.1799927 ,346.8299866 ,   406900 ,Nan      ,2.279999971 ,2.190000057 ,Nan      ,2.190000057 ,Nan      ,Nan      , 73.91999817 ,71.19000244  ,71.88999939 ,   362632 ,Nan      ,Nan      , 60.38000107 , 58.81999969 , 58.81999969 ,   762100 ,31.55883789 ,Nan       ,Nan      ,32.84000015 ,32.86000061 ,Nan       , 910.9000244 , 897.7999878 , 897.7999878 ,Nan       ,Nan       ,Nan       ,122.5299988  ,121.0299988  ,121.8399963  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  28.97423363 ,29.45000076 ,29.81999969 ,29.25       ,29.29999924 ,  16730400 ,  65.84999847 , 65.84999847 , 66.05000305 , 64.13999939 , 64.13999939 ,   2782900
2023-07-10 ,178.7799988 ,178.7799988 ,178.9199982 ,178.2599945 ,178.3699951 , 3320500 ,4409.529785 ,4409.529785 ,4412.600098 ,4389.919922 ,4394.22998  ,3429600000 ,33944.39844 ,33944.39844 ,33958.35938 ,33705.67969 ,33705.67969 , 299200000 ,338.9243774 ,347.0599976 ,351.8999939 ,344.5799866 ,349.7900085 ,   151500 ,Nan      ,2.319999933 ,2.200000048 ,Nan      ,2.210000038 ,Nan      ,Nan      , 74.15000153 ,72.66999817  ,73.86000061 ,   301014 ,Nan      ,Nan      , 60.43999863 , 59.56999969 , 59.65000153 ,   490200 ,31.74702072 ,Nan       ,Nan      ,33.15000153 ,33.22000122 ,Nan       , 929.2000122 , 913.0       , 913.0       ,Nan       ,Nan       ,Nan       ,122.4100037  ,120.8700027  ,121.5599976  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.55470276 ,30.04000092 ,30.14999962 ,29.26000023 ,29.30999947 ,  24983300 ,  65.54000092 , 65.54000092 , 66.30999756 , 65.16000366 , 65.62999725 ,   2449000
2023-07-11 ,179.4499969 ,179.4499969 ,179.7100067 ,179.1300049 ,179.4299927 , 2819600 ,4439.259766 ,4439.259766 ,4443.640137 ,4408.459961 ,4415.549805 ,3624220000 ,34261.42188 ,34261.42188 ,34288.87109 ,33993.01172 ,34056.94141 , 278940000 ,343.5727539 ,351.8200073 ,352.3599854 ,346.1400146 ,348.7999878 ,   177500 ,Nan      ,2.299999952 ,2.160000086 ,Nan      ,2.25        ,Nan      ,Nan      , 74.95999908 ,72.98000336  ,73.19000244 ,   326883 ,Nan      ,Nan      , 61.27000046 , 60.18000031 , 60.24000168 ,   555400 ,32.85732269 ,Nan       ,Nan      ,34.06999969 ,34.50999832 ,Nan       , 929.2999878 , 922.5       , 922.5       ,Nan       ,Nan       ,Nan       ,123.4400024  ,120.2799988  ,122.2200012  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  29.75147057 ,30.23999977 ,30.46999931 ,30.03000069 ,30.23999977 ,  14834000 ,  67.02999878 , 67.02999878 , 67.05000305 , 65.88999939 , 66.02999878 ,   2349500
2023-07-12 ,181.8800049 ,181.8800049 ,181.9499969 ,181.1000061 ,181.1799927 , 7062000 ,4472.160156 ,4472.160156 ,4488.339844 ,4463.22998  ,4467.689941 ,3920290000 ,34347.42969 ,34347.42969 ,34586.94141 ,34308.78125 ,34395.28125 , 331410000 ,344.3735962 ,352.6400146 ,354.7399902 ,348.7399902 ,353.5299988 ,   239800 ,Nan      ,2.319999933 ,2.220000029 ,Nan      ,2.220000029 ,Nan      ,Nan      , 76.15000153 ,74.66999817  ,74.83000183 ,   352887 ,Nan      ,Nan      , 62.61999893 , 61.5        , 61.99000168 ,   711000 ,33.03610229 ,Nan       ,Nan      ,35.08000183 ,35.65000153 ,Nan       , 948.9000244 , 948.9000244 , 948.9000244 ,Nan       ,Nan       ,Nan       ,126.9300003  ,124.8499985  ,125.3399963  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.30594635 ,31.81999969 ,31.95000076 ,30.81999969 ,30.82999992 ,  44179100 ,  67.87000275 , 67.87000275 , 67.97000122 , 67.26000214 , 67.62000275 ,   3046200
2023-07-13 ,182.0099945 ,182.0099945 ,182.1499939 ,181.4900055 ,181.9600067 , 4527900 ,4510.040039 ,4510.040039 ,4517.379883 ,4489.359863 ,4491.5      ,3839530000 ,34395.14063 ,34395.14063 ,34482.26172 ,34365.32813 ,34412.30859 , 267180000 ,345.4477844 ,353.7399902 ,354.3500061 ,351.2900085 ,351.980011  ,   240100 ,Nan      ,2.400000095 ,2.24000001  ,Nan      ,2.24000001  ,Nan      ,Nan      , 77.33000183 ,75.31999969  ,75.84999847 ,   379728 ,Nan      ,Nan      , 63.08000183 , 61.95000076 , 62.20000076 ,   481200 ,33.69475174 ,Nan       ,Nan      ,35.25999832 ,35.33000183 ,Nan       , 975.2999878 , 974.4000244 , 974.4000244 ,Nan       ,Nan       ,Nan       ,127.1999969  ,123.9899979  ,125.3399963  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.66996765 ,32.18999863 ,32.25999832 ,31.94000053 ,32.16999817 ,  19564800 ,  69.08999634 , 69.08999634 , 69.09999847 , 67.52999878 , 67.79000092 ,   3608700
2023-07-14 ,181.4299927 ,181.4299927 ,182.1699982 ,181.1100006 ,181.5899963 , 5389300 ,4505.419922 ,4505.419922 ,4527.759766 ,4499.560059 ,4514.609863 ,3647450000 ,34509.03125 ,34509.03125 ,34592.26172 ,34425.32813 ,34425.32813 , 293540000 ,344.3930969 ,352.6600037 ,353.6499939 ,348.75      ,353.480011  ,   211800 ,Nan      ,2.480000019 ,2.269999981 ,Nan      ,2.400000095 ,Nan      ,Nan      , 77.30000305 ,75.11000061  ,77.16000366 ,   299576 ,Nan      ,Nan      , 63.15999985 , 62.09000015 , 63.15999985 ,   657100 ,33.24310303 ,Nan       ,Nan      ,35.24000168 ,36.09000015 ,Nan       , 974.0       , 967.0       , 973.5       ,Nan       ,Nan       ,Nan       ,127.8700027  ,125.8099976  ,126.4599991  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.44368362 ,31.95999908 ,32.40000153 ,31.89999962 ,32.11000061 ,  15315200 ,  67.47000122 , 67.47000122 , 68.56999969 , 67.36000061 , 68.52999878 ,   2398600
2023-07-17 ,181.5599976 ,181.5599976 ,181.6300049 ,180.6399994 ,180.9900055 , 4152400 ,4522.790039 ,4522.790039 ,4532.850098 ,4504.899902 ,4508.859863 ,3538240000 ,34585.35156 ,34585.35156 ,34665.14844 ,34418.71875 ,34499.73828 , 359780000 ,350.6040344 ,359.019989  ,361.9100037 ,352.9100037 ,352.9100037 ,   227000 ,Nan      ,2.390000105 ,2.279999971 ,Nan      ,2.339999914 ,Nan      ,Nan      , 76.08999634 ,73.83999634  ,75.01999664 ,   244785 ,Nan      ,Nan      , 63.5        , 62.02000046 , 62.15999985 ,   526100 ,33.17723846 ,Nan       ,Nan      ,35.00999832 ,35.24000168 ,Nan       , 977.7999878 , 965.0       , 965.2000122 ,Nan       ,Nan       ,Nan       ,128.7400055  ,127.1100006  ,127.8199997  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.45352173 ,31.96999931 ,32.11000061 ,31.47999954 ,31.70999908 ,   9777900 ,  66.58000183 , 66.58000183 , 67.40000153 , 66.52999878 , 66.84999847 ,   2280800
2023-07-18 ,183.6399994 ,183.6399994 ,184.2299957 ,182.3200073 ,182.7899933 , 8242600 ,4554.97998  ,4554.97998  ,4562.299805 ,4514.589844 ,4521.779785 ,4090010000 ,34951.92969 ,34951.92969 ,34986.35938 ,34530.60938 ,34597.07813 , 385940000 ,349.6469727 ,358.0400085 ,361.5400085 ,356.3900146 ,357.6000061 ,   171000 ,Nan      ,2.420000076 ,2.369999886 ,Nan      ,2.390000105 ,Nan      ,Nan      , 75.95999908 ,73.87999725  ,74.18000031 ,   125092 ,Nan      ,Nan      , 65.05999756 , 63.29999924 , 63.29999924 ,   693300 ,34.39103699 ,Nan       ,Nan      ,35.33000183 ,35.38999939 ,Nan       , 985.2000122 , 985.2000122 , 985.2000122 ,Nan       ,Nan       ,Nan       ,129.75       ,120.9599991  ,129.75       ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  32.1028595  ,32.63000107 ,32.91999817 ,32.09999847 ,32.36999893 ,  20921500 ,  67.95999908 , 67.95999908 , 68.12000275 , 66.65000153 , 66.79000092 ,   2550100
2023-07-19 ,183.6699982 ,183.6699982 ,183.8399963 ,182.8699951 ,183.4499969 , 3911600 ,4565.720215 ,4565.720215 ,4578.430176 ,4557.47998  ,4563.870117 ,4115670000 ,35061.21094 ,35061.21094 ,35234.05078 ,34991.21094 ,34991.21094 , 365130000 ,348.8559875 ,357.230011  ,361.8999939 ,356.1400146 ,356.1400146 ,   204200 ,Nan      ,2.420000076 ,2.319999933 ,Nan      ,2.380000114 ,Nan      ,Nan      , 76.97000122 ,75.06999969  ,75.83999634 ,    92920 ,Nan      ,Nan      , 65.12000275 , 64.34999847 , 64.37000275 ,   646500 ,36.6116333  ,Nan       ,Nan      ,35.63000107 ,36.38000107 ,Nan       , 975.4000244 , 975.4000244 , 975.4000244 ,Nan       ,Nan       ,Nan       ,126.4000015  ,122.5999985  ,125.4199982  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.83722305 ,32.36000061 ,32.56999969 ,32.22999954 ,32.43999863 ,   9273300 ,  67.69000244 , 67.69000244 , 68.91999817 , 67.48999786 , 68.38999939 ,   1935000
2023-07-20 ,182.7400055 ,182.7400055 ,183.7700043 ,182.4700012 ,183.7299957 , 4972900 ,4534.870117 ,4534.870117 ,4564.740234 ,4527.560059 ,4554.379883 ,3761770000 ,35225.17969 ,35225.17969 ,35372.76953 ,35091.98047 ,35091.98047 , 340880000 ,356.5024414 ,365.0599976 ,366.4899902 ,359.7200012 ,359.7200012 ,   270300 ,Nan      ,2.380000114 ,2.309999943 ,Nan      ,2.349999905 ,Nan      ,Nan      , 76.15000153 ,74.72000122  ,75.34999847 ,   340962 ,Nan      ,Nan      , 65.16999817 , 64.34999847 , 65.08999634 ,   434900 ,36.82805252 ,Nan       ,Nan      ,38.27999878 ,38.56000137 ,Nan       , 954.7000122 , 954.7000122 , 954.7000122 ,Nan       ,Nan       ,Nan       ,124.4300003  ,122.3000031  ,124.0899963  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  30.88289261 ,31.38999939 ,32.20999908 ,31.36000061 ,32.08000183 ,  22811500 ,  68.05000305 , 68.05000305 , 68.48999786 , 67.12999725 , 68.33000183 ,   2031400
2023-07-21 ,182.1799927 ,182.1799927 ,182.4600067 ,181.6799927 ,182.0599976 , 3843500 ,4536.339844 ,4536.339844 ,4555.0      ,4535.790039 ,4550.160156 ,3570190000 ,35227.69141 ,35227.69141 ,35340.66016 ,35186.05078 ,35274.32031 , 465270000 ,358.3578491 ,366.9599915 ,374.2200012 ,362.9100037 ,367.6300049 ,   290000 ,Nan      ,2.380000114 ,2.309999943 ,Nan      ,2.380000114 ,Nan      ,Nan      , 77.29000092 ,75.69000244  ,75.69999695 ,   308106 ,Nan      ,Nan      , 65.25       , 64.19999695 , 65.25       ,   511600 ,36.15057755 ,Nan       ,Nan      ,38.36999893 ,39.20000076 ,Nan       , 963.0999756 , 963.0999756 , 963.0999756 ,Nan       ,Nan       ,Nan       ,127.1699982  ,123.8499985  ,124.0800018  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  30.98127747 ,31.48999977 ,31.56999969 ,31.04000092 ,31.20000076 ,  12283400 ,  68.98999786 , 68.98999786 , 69.30999756 , 68.16999817 , 68.51999664 ,   2993000
2023-07-24 ,181.3999939 ,181.3999939 ,182.5399933 ,181.3399963 ,182.2200012 , 4370000 ,4554.640137 ,4554.640137 ,4563.410156 ,4541.290039 ,4543.390137 ,3856250000 ,35411.23828 ,35411.23828 ,35463.96875 ,35230.78906 ,35230.78906 , 284460000 ,361.4340515 ,370.1099854 ,373.3299866 ,365.5400085 ,366.3699951 ,   276500 ,Nan      ,2.400000095 ,2.289999962 ,Nan      ,2.359999895 ,Nan      ,Nan      , 79.27999878 ,76.44000244  ,77.01000214 ,   368285 ,Nan      ,Nan      , 65.44000244 , 63.93999863 , 64.29000092 ,   660300 ,36.94095993 ,Nan       ,Nan      ,38.45999908 ,38.56000137 ,Nan       , 960.5       , 960.5       , 960.5       ,Nan       ,Nan       ,Nan       ,127.4300003  ,125.3099976  ,125.3700027  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  30.78450966 ,31.29000092 ,31.60000038 ,31.01000023 ,31.45999908 ,  10810300 ,  70.69000244 , 70.69000244 , 70.93000031 , 69.29000092 , 69.61000061 ,   2420200
2023-07-25 ,182.4100037 ,182.4100037 ,182.4700012 ,181.1000061 ,181.7200012 , 4090100 ,4567.459961 ,4567.459961 ,4580.620117 ,4552.419922 ,4555.189941 ,3812470000 ,35438.07031 ,35438.07031 ,35527.57031 ,35365.26172 ,35421.48828 , 299530000 ,357.9770508 ,366.5700073 ,370.7900085 ,366.2000122 ,369.9700012 ,   243800 ,Nan      ,2.440000057 ,2.359999895 ,Nan      ,2.359999895 ,Nan      ,Nan      , 79.90000153 ,78.29000092  ,78.84999847 ,   349600 ,Nan      ,Nan      , 65.44999695 , 64.54000092 , 64.76000214 ,   841300 ,35.62366104 ,Nan       ,Nan      ,37.77999878 ,39.18999863 ,Nan       , 967.7000122 , 967.7000122 , 967.7000122 ,Nan       ,Nan       ,Nan       ,128.6499939  ,126.6399994  ,126.6399994  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.26659203 ,31.78000069 ,31.88999939 ,31.29999924 ,31.39999962 ,  14009400 ,  71.16000366 , 71.16000366 , 71.41000366 , 70.26999664 , 70.40000153 ,   2340100
2023-07-26 ,183.3000031 ,183.3000031 ,183.6399994 ,182.3099976 ,182.6600037 , 6158400 ,4566.75     ,4566.75     ,4582.470215 ,4547.580078 ,4558.959961 ,3990290000 ,35520.12109 ,35520.12109 ,35633.60938 ,35306.26953 ,35345.98828 , 346240000 ,356.1996765 ,364.75      ,374.25      ,363.0400085 ,367.5400085 ,   355400 ,Nan      ,2.420000076 ,2.349999905 ,Nan      ,2.420000076 ,Nan      ,Nan      , 79.76999664 ,78.55000305  ,79.33999634 ,   322031 ,Nan      ,Nan      , 63.56999969 , 61.75999832 , 63.08000183 ,  1306200 ,36.59281921 ,Nan       ,Nan      ,38.29000092 ,38.43999863 ,Nan       , 964.0       , 964.0       , 964.0       ,Nan       ,Nan       ,Nan       ,129.4499969  ,127.2399979  ,127.4800034  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.13869095 ,31.64999962 ,31.82999992 ,31.34000015 ,31.82999992 ,  14698500 ,  70.66000366 , 70.66000366 , 71.30999756 , 70.41000366 , 70.58999634 ,   1384300
